file_id,category,prompt,stage2_clip_score,stage1_clip_score,eval_prompt
n01877134_5938-6,kangaroo,A photo of a kangaroo,31.298828125,30.615234375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_5938-7,kangaroo,A photo of a kangaroo,32.4462890625,31.25,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_7832-2,kangaroo,A photo of a kangaroo,30.7861328125,31.4453125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_7832-7,kangaroo,A photo of a kangaroo,30.6640625,31.2255859375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_7914-2,kangaroo,A photo of a kangaroo,32.3974609375,32.32421875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8285-8,kangaroo,A photo of a kangaroo,29.443359375,30.37109375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8490-3,kangaroo,A photo of a kangaroo,30.810546875,30.2001953125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8523-6,kangaroo,A photo of a kangaroo,31.8603515625,33.59375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8525-4,kangaroo,A photo of a kangaroo,33.2275390625,32.1044921875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8525-5,kangaroo,A photo of a kangaroo,33.6181640625,33.154296875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8525-6,kangaroo,A photo of a kangaroo,31.6162109375,31.3720703125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8526-5,kangaroo,A photo of a kangaroo,32.8125,32.373046875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8560-5,kangaroo,A photo of a kangaroo,32.080078125,31.640625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8681-3,kangaroo,A photo of a kangaroo,29.638671875,29.4677734375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8681-5,kangaroo,A photo of a kangaroo,31.1767578125,31.640625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8681-6,kangaroo,A photo of a kangaroo,29.931640625,29.9560546875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8793-4,kangaroo,A photo of a kangaroo,30.7373046875,31.103515625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8841-4,kangaroo,A photo of a kangaroo,32.666015625,32.470703125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_8916-3,kangaroo,A photo of a kangaroo,33.056640625,32.91015625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9259-2,kangaroo,A photo of a kangaroo,30.8837890625,31.7138671875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9259-3,kangaroo,A photo of a kangaroo,29.7607421875,30.126953125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9296-2,kangaroo,A photo of a kangaroo,32.9345703125,32.470703125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9311-2,kangaroo,A photo of a kangaroo,31.8359375,32.5439453125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9311-4,kangaroo,A photo of a kangaroo,30.1025390625,31.1767578125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9443-6,kangaroo,A photo of a kangaroo,30.322265625,31.7138671875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9452-1,kangaroo,A photo of a kangaroo,30.6396484375,31.201171875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9679-1,kangaroo,A photo of a kangaroo,30.6640625,31.396484375,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9920-2,kangaroo,A photo of a kangaroo,31.298828125,31.2744140625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9945-11,kangaroo,A photo of a kangaroo,33.88671875,33.2763671875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9945-7,kangaroo,A photo of a kangaroo,32.4951171875,32.4462890625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9945-8,kangaroo,A photo of a kangaroo,30.5908203125,31.298828125,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9971-6,kangaroo,A photo of a kangaroo,32.2509765625,31.34765625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9981-1,kangaroo,A photo of a kangaroo,28.8330078125,27.978515625,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n01877134_9981-6,kangaroo,A photo of a kangaroo,27.978515625,27.9296875,"A high-quality, realistic photograph of a kangaroo, based on the description: A photo of a kangaroo, with natural lighting, sharp details, and accurate colors."
n02973904_3146-1,knife,A photo of a knife,31.15234375,31.1279296875,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_3146-5,knife,A photo of a knife,28.0517578125,28.369140625,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_5167-5,knife,A photo of a knife,37.109375,36.7431640625,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_6969-2,knife,A photo of a knife,33.9599609375,33.69140625,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_8723-6,knife,A photo of a knife,35.7666015625,35.2294921875,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_9511-2,knife,A photo of a knife,33.984375,33.7646484375,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_9511-6,knife,A photo of a knife,32.03125,31.787109375,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02973904_9650-1,knife,A photo of a knife,35.498046875,35.3515625,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02976123_1126-3,knife,A photo of a knife,31.7138671875,30.2978515625,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02976123_1264-2,knife,A photo of a knife,31.103515625,30.0048828125,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02976123_1752-4,knife,A photo of a knife,29.248046875,28.955078125,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
n02976123_2291-2,knife,A photo of a knife,31.591796875,31.25,"A high-quality, realistic photograph of a knife, based on the description: A photo of a knife, with natural lighting, sharp details, and accurate colors."
